VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,extra,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,2023-06-30 12:41:41,2023-06-30 11:38:34,3.0,17.53,2.0,N,66,201,Cash,0.0,3.2871993453567945,6.55,1.0,82.3,2.5,1.75
1,2023-06-28 22:21:19,2023-06-28 21:21:43,1.0,1.1,1.0,N,25,156,Credit Card,1.0,8.06116189519962,0.0,1.0,17.68,2.5,0.0
1,2023-06-29 20:50:00,2023-06-29 21:02:14,1.0,1.7,1.0,N,31,149,Credit Card,1.0,5.183782742489614,0.0,1.0,18.0,2.5,0.0
0,2023-06-28 22:16:47,2023-06-28 21:29:21,1.0,2.7,1.0,N,264,97,Credit Card,3.5,8.063912060055479,0.0,1.0,23.9,2.5,0.0
1,2023-06-30 19:06:39,2023-06-30 18:16:25,3.0,1.21,1.0,N,203,55,Cash,2.5,2.7723725211493555,0.0,1.0,21.4,2.5,0.0
1,2023-06-28 23:37:32,2023-06-28 23:14:17,1.0,0.63,1.0,N,237,241,Credit Card,1.0,3.7126169815784604,0.0,1.0,12.8,2.5,0.0
1,2023-06-29 22:05:03,2023-06-29 23:42:09,1.0,8.61,1.0,N,199,170,Credit Card,1.0,11.413647934885619,0.0,1.0,53.8,2.5,0.0
0,2023-06-30 11:49:33,2023-06-30 12:33:27,1.0,1.6,1.0,N,104,51,Credit Card,2.5,6.317525246319812,0.0,1.0,17.9,2.5,0.0
1,2023-06-29 23:14:50,2023-06-29 22:01:26,1.0,1.74,1.0,N,193,52,Credit Card,1.0,7.419408338488252,0.0,1.0,21.36,2.5,0.0
1,2023-06-29 15:46:48,2023-06-29 15:37:27,1.0,0.44,1.0,N,142,70,Credit Card,0.0,2.4132519078000914,0.0,1.0,14.28,2.5,0.0
1,2023-06-28 21:52:01,2023-06-28 21:20:16,1.0,4.45,1.0,N,246,48,Credit Card,1.0,5.30274718289016,0.0,1.0,30.6,2.5,0.0
0,2023-06-29 11:54:24,2023-06-29 11:31:02,1.0,0.3,1.0,N,37,127,Credit Card,2.5,1.482850764931353,0.0,1.0,10.1,2.5,0.0
0,2023-06-28 20:02:33,2023-06-28 20:47:47,1.0,5.2,1.0,N,203,138,Credit Card,5.0,8.68340886926527,0.0,1.0,40.8,2.5,0.0
1,2023-06-29 04:51:06,2023-06-29 04:38:49,1.0,2.5,1.0,N,144,52,unknown,-1.0,0.6589003433405222,0.0,-1.0,-17.8,-2.5,0.0
1,2023-06-29 17:26:34,2023-06-29 18:35:00,1.0,0.5,1.0,N,203,233,Cash,2.5,0.21862351927436963,0.0,1.0,12.3,2.5,0.0
0,2023-06-29 07:47:06,2023-06-29 07:56:46,1.0,0.8,1.0,N,228,68,Credit Card,2.5,4.847373276776974,0.0,1.0,12.6,2.5,0.0
1,2023-06-28 19:24:40,2023-06-28 18:19:25,1.0,1.99,1.0,N,42,242,Credit Card,2.5,3.8901106810683714,0.0,1.0,21.48,2.5,0.0
1,2023-06-28 19:36:38,2023-06-28 18:57:18,1.0,0.0,5.0,N,71,26,Credit Card,0.0,8.727894311531715,0.0,1.0,35.46,2.5,0.0
0,2023-06-30 22:36:27,2023-06-30 23:13:18,2.0,8.7,1.0,N,122,196,Credit Card,10.25,15.124371490594758,0.0,1.0,60.4,2.5,1.75
0,2023-06-29 20:18:56,2023-06-29 19:20:57,0.0,0.4,1.0,N,86,41,Credit Card,5.0,5.770910942773867,0.0,1.0,15.6,2.5,0.0
0,2023-06-30 04:02:11,2023-06-30 03:35:15,,0.0,,,115,46,Wallet,0.0,4.068604417291104,0.0,1.0,34.59,,
1,2023-06-30 11:04:04,2023-06-30 10:34:33,1.0,0.92,1.0,N,227,235,Credit Card,0.0,5.052765863160287,0.0,1.0,12.9,2.5,0.0
1,2023-06-30 10:10:40,2023-06-30 10:35:31,2.0,0.76,1.0,N,228,6,Cash,0.0,2.6557723515366662,0.0,1.0,11.9,2.5,0.0
1,2023-06-30 10:21:32,2023-06-30 10:42:54,1.0,1.58,1.0,N,97,45,Cash,0.0,3.6255986944220187,0.0,1.0,15.4,2.5,0.0
1,2023-06-30 23:11:21,2023-06-30 22:43:20,,2.6,,,77,31,Wallet,0.0,5.970029877335202,0.0,1.0,23.1,,
1,2023-06-28 16:23:57,2023-06-28 16:27:15,1.0,3.41,1.0,N,182,175,Credit Card,2.5,8.69839050940094,0.0,1.0,39.12,2.5,0.0
1,2023-06-30 22:37:17,2023-06-30 22:48:09,1.0,4.99,1.0,N,118,1,Credit Card,1.0,6.298125368019512,0.0,1.0,45.1,2.5,0.0
0,2023-06-29 13:42:22,2023-06-29 15:40:27,1.0,1.2,1.0,N,139,124,Credit Card,2.5,5.97859871351946,0.0,1.0,15.1,2.5,0.0
1,2023-06-30 17:08:09,2023-06-30 16:47:26,1.0,2.16,1.0,N,118,46,Credit Card,2.5,4.880070780787348,0.0,1.0,28.2,2.5,0.0
1,2023-06-30 17:04:13,2023-06-30 17:21:01,3.0,1.45,1.0,N,36,257,Credit Card,2.5,7.5725807681597015,0.0,1.0,22.38,2.5,0.0
1,2023-06-29 20:09:06,2023-06-29 20:15:21,1.0,0.62,1.0,N,233,91,Credit Card,2.5,13.566978929785346,0.0,1.0,21.5,0.0,0.0
0,2023-06-30 14:04:47,2023-06-30 15:30:24,1.0,1.5,1.0,N,255,99,Cash,2.5,4.525031857962427,0.0,1.0,15.4,2.5,0.0
1,2023-06-29 15:37:26,2023-06-29 15:01:59,1.0,1.18,1.0,N,237,43,Credit Card,0.0,4.064924020298845,0.0,1.0,15.96,2.5,0.0
1,2023-06-29 15:51:09,2023-06-29 15:38:28,6.0,0.64,1.0,N,68,95,Cash,0.0,0.7024698259840179,0.0,1.0,22.4,2.5,0.0
1,2023-06-30 16:32:02,2023-06-30 16:26:16,1.0,2.16,1.0,N,226,261,Cash,0.0,0.2072620618673715,0.0,1.0,18.9,2.5,0.0
0,2023-06-30 15:41:20,2023-06-30 16:08:15,1.0,2.1,1.0,N,94,203,Credit Card,2.5,6.348888385489682,0.0,1.0,22.65,2.5,0.0
0,2023-06-30 06:01:19,2023-06-30 06:44:16,1.0,0.7,1.0,N,210,264,Credit Card,2.5,3.5163325402418133,0.0,1.0,11.8,2.5,0.0
1,2023-06-29 16:12:25,2023-06-29 14:31:51,1.0,1.72,1.0,N,87,28,Credit Card,0.0,8.110472269909184,0.0,1.0,18.37,2.5,0.0
1,2023-06-30 21:36:02,2023-06-30 21:43:40,3.0,17.86,2.0,N,229,240,Credit Card,0.0,6.172778440662935,6.55,1.0,87.3,2.5,1.75
1,2023-06-30 06:45:53,2023-06-30 07:50:16,3.0,17.93,2.0,N,221,229,Credit Card,0.0,19.386435078878236,6.55,1.0,98.41,2.5,1.75
1,2023-06-29 22:32:55,2023-06-29 22:20:10,1.0,4.14,1.0,N,89,25,Credit Card,1.0,11.892894536578858,0.0,1.0,35.38,2.5,0.0
1,2023-06-29 11:50:41,2023-06-29 12:22:14,1.0,3.1,1.0,N,104,241,Credit Card,0.0,9.1367207657267,0.0,1.0,31.92,2.5,0.0
1,2023-06-29 21:39:34,2023-06-29 22:46:03,1.0,1.66,1.0,N,77,104,Credit Card,1.0,4.310096605086052,0.0,1.0,19.4,2.5,0.0
0,2023-06-28 19:04:38,2023-06-28 20:27:13,1.0,2.4,1.0,N,33,192,UPI,5.0,4.318997082876272,0.0,1.0,22.8,2.5,0.0
1,2023-06-30 11:36:30,2023-06-30 12:24:23,1.0,2.45,1.0,N,13,17,Credit Card,0.0,5.7906208642474475,0.0,1.0,23.52,2.5,0.0
1,2023-06-29 16:51:40,2023-06-29 16:50:41,1.0,1.49,1.0,N,230,110,Credit Card,2.5,4.486069408722859,0.0,1.0,21.48,2.5,0.0
1,2023-06-29 22:13:02,2023-06-29 21:40:14,1.0,9.74,1.0,N,39,169,Credit Card,1.0,9.322734084936549,0.0,1.0,54.12,2.5,0.0
1,2023-06-29 12:09:25,2023-06-29 11:09:11,2.0,0.25,2.0,N,97,168,Credit Card,0.0,22.36637388923359,0.0,1.0,92.5,2.5,0.0
1,2023-06-29 20:44:20,2023-06-29 22:08:18,1.0,5.76,1.0,N,219,263,Credit Card,6.0,10.08015749283217,0.0,1.0,40.39,0.0,1.75
1,2023-06-30 04:26:55,2023-06-30 04:15:22,1.0,1.47,1.0,N,171,111,Credit Card,1.0,5.369343562912713,0.0,1.0,18.0,2.5,0.0
0,2023-06-29 11:56:53,2023-06-29 11:35:07,1.0,1.9,1.0,N,169,124,Cash,2.5,2.0036618779359343,0.0,1.0,20.3,2.5,0.0
1,2023-06-29 22:24:02,2023-06-29 21:47:02,1.0,2.14,1.0,N,157,2,Credit Card,1.0,2.5044042162838847,0.0,1.0,19.8,2.5,0.0
0,2023-06-29 18:37:03,2023-06-29 18:38:59,1.0,1.3,1.0,N,88,214,Credit Card,5.0,4.7918786413085535,0.0,1.0,20.5,2.5,0.0
0,2023-06-29 15:27:20,2023-06-29 16:42:45,1.0,1.2,1.0,N,60,37,Cash,5.0,4.345762445012996,0.0,1.0,16.5,2.5,0.0
1,2023-06-30 15:09:31,2023-06-30 16:46:56,1.0,3.56,1.0,N,14,120,Credit Card,0.0,6.430123231166904,0.0,1.0,32.76,2.5,0.0
0,2023-06-29 08:04:17,2023-06-29 08:38:15,1.0,1.4,1.0,N,3,178,Cash,0.0,4.580705470350118,0.0,1.0,10.1,0.0,0.0
1,2023-06-30 02:16:16,2023-06-30 01:40:53,1.0,10.82,1.0,N,214,201,Cash,1.0,4.307162626733774,0.0,1.0,52.75,0.0,1.75
1,2023-06-30 14:49:07,2023-06-30 16:07:34,1.0,1.31,1.0,N,134,225,Credit Card,0.0,5.240736211993585,0.0,1.0,16.9,2.5,0.0
1,2023-06-30 08:54:44,2023-06-30 09:02:35,1.0,9.62,1.0,N,28,183,Cash,5.0,2.6601550183518565,6.55,1.0,62.3,2.5,1.75
0,2023-06-28 17:24:55,2023-06-28 17:15:04,1.0,0.4,1.0,N,214,48,Cash,5.0,4.889280847848726,0.0,1.0,14.4,2.5,0.0
0,2023-06-30 15:29:22,2023-06-30 16:27:51,2.0,1.0,1.0,N,202,54,Credit Card,2.5,5.375111362358021,0.0,1.0,15.95,2.5,0.0
1,2023-06-28 21:00:47,2023-06-28 21:45:38,2.0,2.2,1.0,N,17,125,Credit Card,1.0,7.262154063038217,0.0,1.0,20.52,2.5,0.0
1,2023-06-29 22:58:43,2023-06-29 21:53:02,1.0,9.01,1.0,N,5,105,Credit Card,6.0,12.574886927125776,6.55,1.0,64.69,2.5,1.75
1,2023-06-28 16:17:02,2023-06-28 16:58:14,1.0,1.19,1.0,N,137,243,Cash,2.5,2.3163267007737955,0.0,1.0,12.6,0.0,0.0
1,2023-06-29 08:03:04,2023-06-29 07:54:14,1.0,2.48,1.0,N,4,262,Credit Card,0.0,5.7215707664282895,0.0,1.0,20.16,2.5,0.0
0,2023-06-29 10:17:06,2023-06-29 09:38:31,1.0,0.6,1.0,N,89,190,Credit Card,2.5,5.544928588361531,0.0,1.0,13.4,2.5,0.0
1,2023-06-28 22:53:45,2023-06-29 00:21:02,2.0,9.75,1.0,N,161,81,Credit Card,6.0,12.5110609347028,6.55,1.0,70.57,2.5,1.75
0,2023-06-30 09:29:44,2023-06-30 09:18:05,0.0,0.6,1.0,N,243,102,Credit Card,2.5,4.532973470528019,0.0,1.0,12.7,2.5,0.0
1,2023-06-29 00:35:45,2023-06-29 00:26:10,1.0,7.61,1.0,N,171,89,Cash,1.0,3.344314700432661,0.0,1.0,43.7,2.5,0.0
0,2023-06-30 15:49:02,2023-06-30 16:07:00,2.0,1.7,1.0,N,219,17,Credit Card,2.5,5.24377281874835,0.0,1.0,20.15,2.5,0.0
1,2023-06-29 20:44:27,2023-06-29 21:14:49,2.0,2.49,1.0,N,214,70,Credit Card,1.0,5.2168369496816815,0.0,1.0,23.88,2.5,0.0
0,2023-06-28 21:20:23,2023-06-28 21:14:13,2.0,1.2,1.0,N,103,235,Credit Card,3.5,6.975391118113418,0.0,1.0,17.15,2.5,0.0
1,2023-06-30 17:34:27,2023-06-30 17:41:02,,2.95,,,33,194,Wallet,0.0,5.686346279662763,0.0,1.0,24.88,,
1,2023-06-29 21:20:49,2023-06-29 20:48:15,1.0,5.6,1.0,N,225,174,Credit Card,1.0,11.643905739670792,0.0,1.0,43.2,2.5,0.0
1,2023-06-30 17:27:03,2023-06-30 16:34:44,1.0,1.18,1.0,N,46,105,Credit Card,2.5,6.1800677773214066,0.0,1.0,22.32,2.5,0.0
1,2023-06-30 00:05:52,2023-06-29 23:32:20,1.0,5.32,1.0,N,186,33,Credit Card,1.0,8.083566970468015,0.0,1.0,33.12,2.5,0.0
1,2023-06-30 23:08:30,2023-06-30 23:34:52,1.0,1.86,1.0,N,62,85,Credit Card,1.0,4.568121136984236,0.0,1.0,16.0,2.5,0.0
1,2023-06-30 01:01:59,2023-06-30 00:33:13,1.0,4.14,1.0,N,194,174,Credit Card,1.0,7.862686738148231,0.0,1.0,33.12,2.5,0.0
1,2023-06-29 15:00:12,2023-06-29 15:21:19,1.0,0.0,1.0,N,220,25,UPI,0.0,1.5529964700341201,0.0,1.0,5.4,0.0,0.0
1,2023-06-29 15:56:37,2023-06-29 15:24:44,1.0,1.61,1.0,N,36,176,Credit Card,0.0,9.146269549461456,0.0,1.0,23.66,2.5,0.0
1,2023-06-28 16:34:28,2023-06-28 16:22:18,1.0,0.82,1.0,N,48,188,Credit Card,2.5,3.990171699267054,0.0,1.0,17.28,2.5,0.0
1,2023-06-29 13:42:08,2023-06-29 13:36:48,1.0,1.14,1.0,N,162,50,Credit Card,0.0,5.4413513720013675,0.0,1.0,14.28,2.5,0.0
1,2023-06-29 18:45:32,2023-06-29 18:45:06,1.0,0.73,1.0,N,187,46,Credit Card,2.5,2.9510705040049046,0.0,1.0,16.44,2.5,0.0
1,2023-06-29 09:31:11,2023-06-29 09:59:15,5.0,0.72,1.0,N,64,159,Cash,0.0,3.411849922439685,0.0,1.0,11.2,2.5,0.0
1,2023-06-30 11:58:57,2023-06-30 11:48:43,1.0,1.55,1.0,N,104,173,Credit Card,0.0,2.94843674951436,0.0,1.0,16.17,2.5,0.0
0,2023-06-30 15:59:28,2023-06-30 16:33:02,1.0,8.8,1.0,N,83,87,Credit Card,9.25,15.229399365391997,6.55,1.0,69.7,2.5,1.75
1,2023-06-29 00:30:12,2023-06-29 00:40:11,1.0,1.46,1.0,N,210,24,Credit Card,1.0,5.427339348166055,0.0,1.0,21.36,2.5,0.0
1,2023-06-30 20:39:45,2023-06-30 21:03:06,1.0,1.96,1.0,N,69,185,Credit Card,1.0,6.815040004550494,0.0,1.0,18.86,2.5,0.0
1,2023-06-30 12:12:59,2023-06-30 12:32:44,1.0,0.86,1.0,N,63,146,Credit Card,0.0,3.8472261451542744,0.0,1.0,15.12,2.5,0.0
0,2023-06-28 22:00:28,2023-06-28 21:49:54,1.0,1.6,1.0,N,1,205,Credit Card,3.5,5.188906448610865,0.0,1.0,17.0,2.5,0.0
1,2023-06-29 06:59:03,2023-06-29 08:17:12,1.0,1.21,1.0,N,242,130,Credit Card,0.0,2.989345991720964,0.0,1.0,15.4,2.5,0.0
1,2023-06-29 17:36:47,2023-06-29 17:02:33,2.0,1.35,1.0,N,165,209,Cash,2.5,0.4732323084990181,0.0,1.0,20.7,2.5,0.0
0,2023-06-29 16:32:06,2023-06-29 17:19:19,4.0,12.9,1.0,N,232,233,Cash,6.75,1.2543617881030855,0.0,1.0,62.35,0.0,1.75
1,2023-06-29 14:08:57,2023-06-29 14:21:10,1.0,4.31,1.0,N,145,28,Cash,0.0,0.9213282254876437,0.0,-1.0,-33.6,-2.5,0.0
1,2023-06-30 22:07:49,2023-06-30 21:19:57,1.0,7.53,1.0,N,117,141,Credit Card,1.0,9.573674246626302,0.0,1.0,48.24,2.5,0.0
1,2023-06-29 23:29:14,2023-06-30 01:09:04,1.0,4.93,1.0,N,223,220,Credit Card,1.0,12.464356803533075,0.0,1.0,46.56,2.5,0.0
1,2023-06-30 09:14:53,2023-06-30 10:45:18,3.0,0.0,5.0,N,252,113,Credit Card,0.0,22.867315473435863,0.0,1.0,121.0,0.0,0.0
1,2023-06-29 20:52:05,2023-06-29 21:43:46,1.0,1.01,1.0,N,71,182,Credit Card,1.0,5.065845051199155,0.0,1.0,13.8,2.5,0.0
1,2023-06-30 09:21:25,2023-06-30 09:39:36,1.0,3.42,1.0,N,6,190,Credit Card,0.0,8.83598324063461,0.0,1.0,32.38,2.5,0.0
1,2023-06-30 11:19:09,2023-06-30 11:36:15,1.0,0.95,1.0,N,21,210,Credit Card,0.0,2.870418938164504,0.0,1.0,15.96,2.5,0.0
1,2023-06-30 22:27:53,2023-06-30 23:54:02,1.0,8.44,1.0,N,110,60,Credit Card,1.0,11.888102953849138,6.55,1.0,62.82,2.5,0.0
1,2023-06-29 16:33:24,2023-06-29 16:51:40,3.0,2.71,1.0,N,172,245,Cash,2.5,3.1167253553247414,0.0,1.0,30.5,2.5,0.0
1,2023-06-28 19:44:20,2023-06-28 19:44:16,1.0,0.38,1.0,N,57,206,Credit Card,2.5,4.576823179948185,0.0,1.0,14.17,2.5,0.0
1,2023-06-29 23:13:40,2023-06-30 00:29:47,1.0,8.25,1.0,N,249,220,Credit Card,6.0,14.52050631115189,6.55,1.0,63.31,0.0,1.75
1,2023-06-29 16:29:40,2023-06-29 16:20:55,1.0,0.88,1.0,N,3,180,Cash,2.5,2.2968558818287783,0.0,1.0,20.7,2.5,0.0
1,2023-06-28 22:24:06,2023-06-28 21:00:55,1.0,11.07,1.0,N,208,132,Credit Card,6.0,16.322531213955838,6.55,1.0,78.25,2.5,1.75
0,2023-06-29 17:25:16,2023-06-29 19:12:53,1.0,2.3,1.0,N,52,167,Credit Card,5.0,8.189691954048122,0.0,1.0,26.52,2.5,0.0
0,2023-06-30 16:29:11,2023-06-30 16:43:57,1.0,0.5,1.0,N,4,259,Credit Card,2.5,9.76749885088078,0.0,1.0,14.1,2.5,0.0
1,2023-06-29 08:43:17,2023-06-29 07:28:23,1.0,1.2,1.0,N,246,113,Cash,0.0,3.7037482425425505,0.0,1.0,16.1,2.5,0.0
0,2023-06-30 09:20:49,2023-06-30 09:46:58,1.0,1.2,1.0,N,245,160,Credit Card,2.5,6.222874578773059,0.0,1.0,20.13,2.5,0.0
1,2023-06-30 19:34:56,2023-06-30 20:07:51,1.0,2.88,1.0,N,209,41,Credit Card,2.5,3.464585462517777,0.0,1.0,26.62,2.5,0.0
1,2023-06-30 22:43:52,2023-06-30 22:05:11,1.0,1.29,1.0,N,96,217,Credit Card,1.0,5.759646962666991,0.0,1.0,18.59,2.5,0.0
1,2023-06-28 20:27:02,2023-06-28 21:07:58,3.0,1.16,1.0,N,242,40,Credit Card,1.0,3.14665449810527,0.0,1.0,18.0,2.5,0.0
1,2023-06-29 10:10:23,2023-06-29 09:28:59,1.0,1.06,1.0,N,202,30,Credit Card,0.0,3.363799870181119,0.0,1.0,14.28,2.5,0.0
1,2023-06-30 10:14:55,2023-06-30 10:24:51,1.0,3.5,1.0,N,52,21,Credit Card,0.0,11.421676761960025,0.0,1.0,32.38,2.5,0.0
0,2023-06-30 16:51:29,2023-06-30 17:38:12,2.0,16.5,2.0,N,200,1,Credit Card,9.25,21.282147891081227,6.55,1.0,104.75,2.5,1.75
1,2023-06-30 00:24:56,2023-06-30 01:57:41,5.0,11.49,1.0,N,40,51,Cash,1.0,2.604042960534194,5.0,1.0,56.0,0.0,1.75
1,2023-06-30 12:53:01,2023-06-30 12:05:12,1.0,1.27,1.0,N,230,83,Cash,0.0,2.6094346591924857,0.0,1.0,12.6,2.5,0.0
1,2023-06-29 11:12:16,2023-06-29 10:48:22,4.0,6.48,1.0,N,206,3,Cash,0.0,4.850468627572569,0.0,1.0,38.5,2.5,0.0
0,2023-06-29 08:27:57,2023-06-29 09:22:09,1.0,3.6,1.0,N,186,203,Credit Card,2.5,6.937392564960196,0.0,1.0,28.7,2.5,0.0
0,2023-06-29 12:54:05,2023-06-29 11:59:56,3.0,2.9,1.0,N,104,250,Credit Card,2.5,3.782193001345743,0.0,1.0,21.84,2.5,0.0
0,2023-06-30 10:27:14,2023-06-30 10:00:30,1.0,0.3,1.0,N,9,250,Credit Card,2.5,4.163930181705534,0.0,1.0,10.1,2.5,0.0
0,2023-06-30 21:31:32,2023-06-30 22:51:57,1.0,5.2,1.0,N,22,51,Credit Card,3.5,2.8333867962006503,6.55,1.0,39.05,2.5,0.0
1,2023-06-29 21:20:10,2023-06-29 20:52:42,5.0,1.16,1.0,N,179,99,Credit Card,1.0,3.7559169462616913,0.0,1.0,18.8,2.5,0.0
1,2023-06-30 15:18:21,2023-06-30 14:21:12,1.0,0.92,1.0,N,102,28,Cash,0.0,0.715543504124328,0.0,1.0,11.9,2.5,0.0
1,2023-06-30 14:59:39,2023-06-30 15:24:49,1.0,1.61,1.0,N,18,122,Credit Card,0.0,5.16438987725688,0.0,1.0,18.48,2.5,0.0
0,2023-06-30 22:27:50,2023-06-30 22:39:07,1.0,7.0,1.0,N,99,229,Credit Card,3.5,10.410926989015856,0.0,1.0,53.25,2.5,0.0
1,2023-06-28 23:18:51,2023-06-29 00:05:42,1.0,1.4,1.0,N,121,214,Credit Card,1.0,3.163915916086012,0.0,1.0,17.16,2.5,0.0
1,2023-06-29 16:40:15,2023-06-29 17:18:07,1.0,0.87,1.0,N,25,87,Credit Card,2.5,2.9665556011962675,0.0,1.0,15.84,2.5,0.0
1,2023-06-29 17:49:23,2023-06-29 18:25:05,,1.05,,,198,71,Wallet,0.0,5.194881926698395,0.0,1.0,19.83,,
1,2023-06-29 21:17:22,2023-06-29 21:00:51,1.0,2.68,1.0,N,33,99,Credit Card,1.0,5.654594529852666,0.0,1.0,23.3,2.5,0.0
1,2023-06-29 19:19:59,2023-06-29 20:18:00,2.0,2.45,1.0,N,11,29,Credit Card,2.5,8.37358733431288,0.0,1.0,34.08,2.5,0.0
1,2023-06-30 15:59:33,2023-06-30 17:19:09,1.0,19.92,1.0,N,166,9,Credit Card,0.0,6.31010347900142,6.55,1.0,90.0,0.0,1.75
1,2023-06-28 18:40:32,2023-06-28 20:15:19,1.0,1.63,1.0,N,124,103,Credit Card,2.5,8.236571909718883,0.0,1.0,20.64,2.5,0.0
1,2023-06-28 21:20:51,2023-06-28 21:24:56,1.0,2.28,1.0,N,163,70,Credit Card,1.0,7.816710537917074,0.0,1.0,26.4,2.5,0.0
1,2023-06-30 14:02:24,2023-06-30 14:01:20,2.0,5.3,1.0,N,99,115,Credit Card,0.0,6.52973188366752,0.0,1.0,37.8,2.5,0.0
1,2023-06-29 12:33:49,2023-06-29 12:37:17,1.0,19.14,2.0,N,116,122,Cash,0.0,2.4568803260045735,6.55,1.0,82.3,2.5,1.75
1,2023-06-29 10:38:32,2023-06-29 11:46:30,1.0,1.52,1.0,N,249,158,Credit Card,0.0,5.038610686519729,0.0,1.0,24.36,2.5,0.0
1,2023-06-28 18:16:22,2023-06-28 18:38:23,2.0,1.99,1.0,N,166,9,Cash,2.5,4.480001416631943,0.0,1.0,20.7,2.5,0.0
1,2023-06-30 22:33:46,2023-06-30 22:39:25,1.0,1.88,1.0,N,1,112,Credit Card,1.0,8.555992560164624,0.0,1.0,21.36,2.5,0.0
1,2023-06-30 00:27:43,2023-06-29 22:54:59,2.0,1.07,1.0,N,253,88,Credit Card,1.0,7.6093942925319755,0.0,1.0,19.68,2.5,0.0
1,2023-06-29 19:06:52,2023-06-29 20:47:01,1.0,2.76,1.0,N,112,90,Credit Card,2.5,4.775906996181598,0.0,1.0,22.0,2.5,0.0
1,2023-06-29 19:40:48,2023-06-29 21:17:52,1.0,1.54,1.0,N,114,124,Credit Card,1.0,8.188920013620363,0.0,1.0,20.4,2.5,0.0
1,2023-06-29 18:27:15,2023-06-29 19:51:14,1.0,1.07,1.0,N,15,189,Credit Card,2.5,4.44502132692314,0.0,1.0,14.7,2.5,0.0
1,2023-06-30 22:13:21,2023-06-30 23:36:29,1.0,1.39,1.0,N,105,232,Cash,1.0,2.139378417502245,0.0,1.0,14.3,2.5,0.0
0,2023-06-29 18:43:51,2023-06-29 18:13:45,1.0,0.9,1.0,N,191,203,Credit Card,5.0,2.9802006146816917,0.0,1.0,16.4,2.5,0.0
1,2023-06-28 19:35:46,2023-06-28 21:19:25,1.0,2.9,1.0,N,175,163,Credit Card,1.0,5.609547584674624,0.0,1.0,24.5,2.5,0.0
1,2023-06-29 17:03:20,2023-06-29 17:18:36,1.0,0.86,1.0,N,245,77,Credit Card,2.5,4.433447538289254,0.0,1.0,19.2,2.5,0.0
1,2023-06-29 19:37:01,2023-06-29 17:53:24,1.0,0.68,1.0,N,14,3,Cash,2.5,2.3259695672028884,0.0,1.0,13.7,2.5,0.0
1,2023-06-29 12:18:10,2023-06-29 13:23:27,1.0,0.46,1.0,N,250,49,Credit Card,0.0,7.264203726647857,0.0,1.0,15.12,2.5,0.0
1,2023-06-29 01:26:30,2023-06-29 01:07:55,1.0,0.84,1.0,N,76,118,Credit Card,1.0,6.742114313675915,0.0,1.0,12.96,2.5,0.0
1,2023-06-29 21:58:18,2023-06-29 22:38:43,2.0,2.16,1.0,N,61,109,Credit Card,1.0,5.898868854422464,0.0,1.0,22.2,2.5,0.0
1,2023-06-29 21:39:10,2023-06-29 22:33:23,2.0,1.64,1.0,N,91,197,Credit Card,1.0,8.068472070030133,0.0,1.0,24.05,2.5,0.0
1,2023-06-29 08:34:34,2023-06-29 09:51:24,1.0,0.57,1.0,N,141,74,Credit Card,0.0,7.515775862017753,0.0,1.0,13.0,2.5,0.0
1,2023-06-29 20:14:50,2023-06-29 19:22:17,1.0,0.93,1.0,N,65,99,Credit Card,2.5,3.6256299385806066,0.0,1.0,15.4,2.5,0.0
1,2023-06-29 07:31:11,2023-06-29 07:39:11,1.0,1.3,1.0,N,262,168,Credit Card,0.0,5.119529589895575,0.0,1.0,15.12,2.5,0.0
0,2023-06-29 01:27:02,2023-06-29 02:36:41,1.0,3.1,1.0,N,69,153,Credit Card,3.5,8.077207636712217,0.0,1.0,24.7,2.5,0.0
1,2023-06-28 23:55:17,2023-06-28 23:42:10,1.0,7.21,1.0,N,45,220,Credit Card,1.0,11.176736356852828,0.0,1.0,45.88,2.5,0.0
1,2023-06-30 04:57:51,2023-06-30 04:44:15,1.0,2.47,1.0,N,178,252,Credit Card,1.0,3.7955051382761726,0.0,1.0,19.5,2.5,0.0
1,2023-06-29 22:53:03,2023-06-29 21:47:40,1.0,1.68,1.0,N,8,231,Credit Card,1.0,4.058097944239217,0.0,1.0,19.8,2.5,0.0
0,2023-06-30 14:03:51,2023-06-30 13:07:29,1.0,1.9,1.0,N,152,59,Credit Card,2.5,5.573282163667125,0.0,1.0,20.15,2.5,0.0
1,2023-06-29 16:12:18,2023-06-29 16:44:21,3.0,18.02,3.0,N,166,139,Credit Card,0.0,29.629459958541894,14.75,1.0,150.66,0.0,0.0
1,2023-06-29 23:22:57,2023-06-29 23:15:42,2.0,2.48,1.0,N,213,256,Credit Card,1.0,5.8625508944045155,0.0,1.0,21.36,2.5,0.0
0,2023-06-29 16:11:51,2023-06-29 17:38:00,1.0,1.6,1.0,N,41,239,Credit Card,5.0,5.021671409607357,0.0,1.0,17.5,2.5,0.0
1,2023-06-30 13:04:15,2023-06-30 12:59:31,1.0,1.14,1.0,N,178,81,Credit Card,0.0,5.728551021860397,0.0,1.0,17.64,2.5,0.0
1,2023-06-30 11:38:59,2023-06-30 11:27:16,1.0,2.43,1.0,N,23,256,Credit Card,0.0,5.58305808882127,0.0,1.0,17.7,0.0,0.0
